,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9759341,house,house,299000,for sale,9470,xl,installed,,good,electric,599,2,195,true,true,195,true,,,,1,false,2138569,topo-immo bv,agency,,,,,classified details,en;;
0,logged out,,,9759760,house,house,385000,for sale,9940,xl,,1961,,gas,690,3,2386,,,,,,,,,false,92361,notaris thibault van belle,notary,,,,,classified details,en;;
0,logged out,,,9763742,house,house,110000,for sale,3290,xl,,1931,,,729,2,158,,,,,,,,,false,2971095,bvba bogaerts &amp; de ceunynck,notary,,,,,classified details,en;
0,logged out,,,9764098,house,house,110000,for sale,3850,xl,,1948,to renovate,,1054,3,425,true,,,,,,,,false,92443,notaris philippe van hoof,notary,,,,,classified details,en;;
0,logged out,,,classified details,en;;
0,logged out,,,9763358,house,house,262000,for sale,1820,xl,installed,1965,,gas,714,3,272,true,true,,true,,,,,false,41081,notaris filip de sagher,notary,,,,,classified details,en;;
0,logged out,,,9763449,house,house,385000,for sale,1420,xl,installed,1892,,gas,324,4,0,,true,,,,,,,false,3209905,immo ids s.p.r.l.,agency,,,,,classified details,en;;
0,logged out,,,9762878,house,villa,429000,for sale,9420,xl,,,,gas,401,3,692,,true,,true,true,,1,4,false,2532035,f&amp;f vastgoed,agency,,,,,classified details,en;
0,logged out,,,9766041,house,mansion,625000,for sale,8000,xl,installed,,,gas,479,4,115,,,,,,,,,false,3073855,immo la clé,agency,,,,,classified details,en;;
0,logged out,,,9768818,house,house,248000,for sale,6010,xl,semi equipped,2008,,gas,185,3,630,,,420,true,,,,2,false,1513,club immobilier,agency,,,,,classified details,en;;
0,logged out,,,9769055,house,villa,315000,for sale,5640,xl,installed,,,,328,3,1900,,true,1800,true,,,,1,false,982813,century 21 les lacs,agency,,,,,classified details,en;;
0,logged out,,,9770028,house,house,368000,for sale,8211,xl,,,as new,gas,333,3,765,,,,,,,,,false,2100865,perspectief vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9768288,house,house,415000,for sale,8000,xl,hyper equipped,1988,,gas,271,3,754,true,,,,,,1,,false,2635840,bonne vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9768940,house,mixed use building,425000,for sale,6040,xl,,,good,gas,,7,1203,,true,,true,true,,,40,false,3853951,we invest centre hainaut,agency,,,,,classified details,en;;
0,logged out,,,9772233,house,house,249000,for sale,8940,xl,,,as new,,385,5,255,,true,,,,,1,,false,2294235,diksimmo,agency,,,,,classified details,en;;
0,logged out,,,9772263,house,house,250000,for sale,8000,xl,,,,,254,3,108,,,,,,,,,false,232648,bricx,agency,,,,,classified details,en;;
"0,logged out,,,9772772,house,house,260000,for sale,3010,xl,installed,,,electric,747,4,258,,,,true,,,,,false,41123,""kuijpers, hugo"",notary,,,,,classified details,en";;
0,logged out,,,9772315,house,house,365000,for sale,9340,xl,installed,2022,,gas,,3,250,,,,true,,,,,false,2547553,albert vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9773091,house,house,369500,for sale,9700,xl,installed,2021,,,,3,260,true,,90,true,,,,2,false,457620,properties makelaars,agency,,,,,classified details,en;;
0,logged out,,,9739432,house,exceptional property,2750000,for sale,1050,xl,hyper equipped,1874,as new,gas,203,6,690,true,true,500,true,true,,2,2,false,2938005,james realty,agency,,,,,classified details,en;;
0,logged out,,,9778658,apartment,apartment,295000,for sale,1050,l,,1910,good,gas,,1,,,true,,,,,,,false,1744,immobilière schmidt,agency,,,,,classified details,en;;
0,logged out,,,9532189,house,apartment block,219000,for sale,4032,l,,,to renovate,fueloil,209,3,120,,true,,,true,,,,false,1815,era blavier,agency,,,,,classified details,en;;
0,logged out,,,9778549,apartment group,apartment group,283678 - 412741,for sale,2870,xl,,,,,,,,,,,,,,,,false,2406584,era wonen,real_estate_agency,,,,,classified details,en;;
0,logged out,,,9778637,house,house,304900,for sale,2430,m,,2019,good,gas,,3,219,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778630,house,house,349000,for sale,2440,m,,1982,good,electric,523,4,1032,,true,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en;;
0,logged out,,,9778627,apartment,ground floor,249000,for sale,2260,m,,2005,,gas,143,2,,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9772314,house,house,420000,for sale,9340,xl,installed,2022,,gas,,3,361,,,125,true,,,,,false,2547553,albert vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9752833,house,chalet,35000,for sale,6698,xl,,1963,to restore,,668,2,853,,,,,,,,,false,91612,etude du notaire pierre cottin,notary,,,,,classified details,en;;
0,logged out,,,9665891,house,house,50000,for sale,7370,xl,,,to renovate,gas,513,1,0,,true,,,,,,,false,1161242,logissim,agency,,,,,classified details,en;;
"0,logged out,,,9670503,house,house,60000,for sale,8400,xl,installed,1930,,,376,3,91,,,,,,,,,false,358740,""vander heyde, van opstal &amp";" van tieghem, notarissen"",notary,,,,,classified details,en";
0,logged out,,,9720237,house,house,65000,for sale,7370,xl,,,to renovate,,719,1,351,,,,,,,,,false,1161242,logissim,agency,,,,,classified details,en;;
"0,logged out,,,9703728,house,house,70000,for sale,7390,xl,installed,,,gas,335,2,200,true,true,,true,,,,,false,3068334,""xavier bricout, notaire sc sprl"",notary,,,,,classified details,en";;
"0,logged out,,,9687461,house,house,75000,for sale,8000,xl,,,to be done up,,500,2,32,true,,,,,,,,false,105654,""moeykens &amp";" vanquathem,  notarissen"",notary,,,,,classified details,en";
"0,logged out,,,9737573,house,house,90000,for sale,8880,xl,,1970,to be done up,,748,4,215,true,,,,,,1,,false,3484126,""notariaat destrooper, cleeremans &amp";" vanhixe"",notary,,,,,classified details,en";
0,logged out,,,9418903,house,house,100000,for sale,7130,xl,not installed,,to renovate,gas,636,3,0,,true,,,,,,,false,2556750,l&#039;objectif immobilier,agency,,,,,classified details,en;
0,logged out,,,9666183,house,house,110000,for sale,6041,xl,not installed,,to be done up,gas,339,2,290,true,true,200,,true,,,,false,2762460,immo chrono,agency,,,,,classified details,en;;
0,logged out,,,9722657,house,house,110000,for sale,9250,xl,,1950,to renovate,,438,3,269,true,true,,,,,,,false,92564,a. verstraete notarisvennootschap bv bvba,notary,,,,,classified details,en;;
0,logged out,,,9681464,house,house,119000,for sale,8650,xl,not installed,,to renovate,,408,2,268,,,,,,,1,2,false,3491662,vastgoed wanneyn,agency,,,,,classified details,en;;
0,logged out,,,9578335,house,house,120000,for sale,7321,xl,,,to renovate,fueloil,690,2,760,true,true,,true,,,1,,false,968662,century 21 decroly – alaimo,agency,,,,,classified details,en;;
0,logged out,,,9670675,house,house,120000,for sale,9420,xl,not installed,,just renovated,,967,3,745,true,true,,,,,1,,false,41164,notaris alexandre peers,notary,,,,,classified details,en;;
0,logged out,,,9705647,house,house,125000,for sale,6032,xl,installed,,to be done up,fueloil,411,2,90,true,true,,,,,,,false,3853954,we invest charleroi,agency,,,,,classified details,en;;
0,logged out,,,9739043,house,house,125000,for sale,8800,xl,,,to renovate,,702,3,195,,true,,,,,1,,false,2871710,bricx,agency,,,,,classified details,en;;
0,logged out,,,9581030,house,house,129000,for sale,4000,xl,not installed,,,,532,2,0,,true,,true,,,,,false,3856000,immobilière bertholome,agency,,,,,classified details,en;;
0,logged out,,,9650897,house,house,129500,for sale,4400,xl,installed,,good,fueloil,420,3,0,true,true,200,true,,,,,false,3636466,group skyimmo,agency,,,,,classified details,en;;
0,logged out,,,9614420,house,house,139000,for sale,6567,xl,not installed,2020,,,,4,200,,,,true,,,,1,false,2038381,confort invest,agency,,,,,classified details,en;;
"0,logged out,,,9702922,house,house,140000,for sale,9667,xl,,1938,to renovate,,758,2,262,true,true,,,,,,,false,92391,""vermeersch &amp";" spitaels,  notarissen"",notary,,,,,classified details,en";
0,logged out,,,9734990,house,house,147000,for sale,6150,xl,,2020,as new,gas,,4,380,,,330,true,,,,,false,3327812,inm group - spagnolo &amp; manouvrier,agency,,,,,classified details,en;
0,logged out,,,9713571,house,house,149000,for sale,8433,xl,installed,,,gas,585,2,247,,,,,,,1,1,false,3854999,residentie vastgoed - middelkerke,agency,,,,,classified details,en;;
0,logged out,,,9749467,house,house,149000,for sale,9230,xl,usa installed,,good,gas,190,2,155,true,,,true,,,,,false,2368,cornelis &amp; partners bvba,agency,,,,,classified details,en;
0,logged out,,,9687518,house,house,150000,for sale,2480,xl,,1956,to renovate,,1084,3,1025,,,,,true,,1,,false,92367,notaris heidi blervacq,notary,,,,,classified details,en;;
0,logged out,,,classified details,en;;
0,logged out,,,9478993,house,house,150000,for sale,6767,xl,installed,,as new,,498,2,0,,,,,,,,,false,1643367,home sweet gaume,agency,,,,,classified details,en;;
0,logged out,,,9575987,house,house,150000,for sale,7624,xl,not installed,,,fueloil,474,3,550,,true,200,,,,,,false,3840342,,private,,,,,classified details,en;;
0,logged out,,,9753435,house,house,150000,for sale,8840,xl,,,to renovate,,688,4,369,,true,,,,,1,,false,2871710,bricx,agency,,,,,classified details,en;;
"0,logged out,,,9706430,house,house,155000,for sale,9300,xl,,1932,to be done up,,730,4,160,true,true,,,,,,,false,3647888,""caudron, herzeel &amp";" breckpot, geassocieerde not."",notary,,,,,classified details,en";
0,logged out,,,9704780,house,house,159000,for sale,4020,xl,semi equipped,,to be done up,,375,2,62,,true,,,,,,,false,3853969,we invest liège,agency,,,,,classified details,en;;
0,logged out,,,9739432,house,exceptional property,2750000,for sale,1050,xl,hyper equipped,1874,as new,gas,203,6,690,true,true,500,true,true,,2,2,false,2938005,james realty,agency,,,,,classified details,en;;
0,logged out,,,9778658,apartment,apartment,295000,for sale,1050,l,,1910,good,gas,,1,,,true,,,,,,,false,1744,immobilière schmidt,agency,,,,,classified details,en;;
0,logged out,,,9532189,house,apartment block,219000,for sale,4032,l,,,to renovate,fueloil,209,3,120,,true,,,true,,,,false,1815,era blavier,agency,,,,,classified details,en;;
0,logged out,,,9778549,apartment group,apartment group,283678 - 412741,for sale,2870,xl,,,,,,,,,,,,,,,,false,2406584,era wonen,real_estate_agency,,,,,classified details,en;;
0,logged out,,,9778637,house,house,304900,for sale,2430,m,,2019,good,gas,,3,219,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778630,house,house,349000,for sale,2440,m,,1982,good,electric,523,4,1032,,true,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en;;
0,logged out,,,9778627,apartment,ground floor,249000,for sale,2260,m,,2005,,gas,143,2,,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9506772,house,house,160000,for sale,6043,xl,not installed,,good,fueloil,424,3,1200,true,true,900,true,,,,4,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
0,logged out,,,9726307,house,house,160000,for sale,9500,xl,,1900,to be done up,,679,4,1740,true,,,,,,1,,false,3603698,evenepoel &amp; de brakeleer &amp; muylaert,notary,,,,,classified details,en
0,logged out,,,9668252,house,house,165000,for sale,4170,xl,not installed,,,gas,171,3,217,,,,true,true,,,2,false,558223,cd consult,agency,,,,,classified details,en;;
0,logged out,,,9725021,house,house,165000,for sale,8540,xl,,,,fueloil,527,3,385,,,,,,,,,false,39976,termote immoburo,agency,,,,,classified details,en;;
0,logged out,,,9732724,house,house,170000,for sale,7600,xl,,,to restore,fueloil,647,3,3310,true,,2700,true,,,2,2,false,1445,agence leclercq,agency,,,,,classified details,en;;
0,logged out,,,9730766,house,house,175000,for sale,1480,xl,semi equipped,,to be done up,gas,352,2,97,true,true,,,,,,,false,3853965,we invest haute senne,agency,,,,,classified details,en;;
0,logged out,,,9580973,house,house,175000,for sale,1653,xl,,1900,,,,2,630,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9719704,house,house,175000,for sale,2340,xl,installed,1969,,fueloil,534,3,487,true,true,,,,,1,1,false,2767232,jan van roosbroeck &amp; lien boenders,notary,,,,,classified details,en;
"0,logged out,,,9708809,house,house,178000,for sale,2150,xl,,1935,to renovate,,566,2,236,,true,,,,,,,false,3175053,""wegge, van dooren &amp";" saenen"",notary,,,,,classified details,en";
0,logged out,,,9551178,house,house,179000,for sale,9500,xl,,,good,,493,5,180,,,,,,,,,false,2368,cornelis &amp; partners bvba,agency,,,,,classified details,en;
0,logged out,,,9743445,house,house,180000,for sale,3840,xl,installed,1999,,gas,138,4,590,true,true,,,,,1,,false,129060,notaris stefan d´huys,notary,,,,,classified details,en;;
0,logged out,,,9714195,house,house,180000,for sale,8630,xl,,,to renovate,,594,2,0,,true,,,,,,,false,3855001,residentie vastgoed - nieuwpoort,agency,,,,,classified details,en;;
"0,logged out,,,9719801,house,house,180000,for sale,9300,xl,,1980,,,221,3,300,true,,,,,,1,,false,91854,""lingier, paul"",notary,,,,,classified details,en";;
0,logged out,,,9682814,house,house,180000,for sale,9340,xl,not installed,1977,,,364,3,201,,,,,,,1,,false,92390,notaris van den bossche pascale,notary,,,,,classified details,en;;
0,logged out,,,9711074,house,house,185000,for sale,7080,xl,installed,,as new,gas,222,2,144,true,true,,true,,,,,false,774167,enzoimmo sprl,agency,,,,,classified details,en;;
0,logged out,,,9720316,house,house,185000,for sale,9200,xl,,1950,to be done up,gas,207,3,130,,,,true,,,,,false,36717,rosiers &amp; de ridder,agency,,,,,classified details,en;
0,logged out,,,9635203,house,house,189000,for sale,4219,xl,semi equipped,,good,wood,475,2,480,,,380,true,,true,1,2,false,3199919,easyhome immobilier,agency,,,,,classified details,en;;
0,logged out,,,9584463,house,house,189900,for sale,6230,xl,usa semi equipped,,good,gas,464,3,380,true,true,280,true,,,,,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
0,logged out,,,9722278,house,house,195000,for sale,8680,xl,,1949,good,,881,2,628,,,,,,,1,,false,834769,vastgoed sinnaeve,agency,,,,,classified details,en;;
0,logged out,,,9360751,house,mixed use building,196000,for sale,1500,xl,,2022,,,,1,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9750167,house,house,199000,for sale,2310,xl,installed,1969,,,595,3,1040,,true,,true,true,,,,false,91602,tom en jan coppens,notary,,,,,classified details,en;;
0,logged out,,,9364414,house,house,199000,for sale,6823,xl,installed,,as new,,,4,291,,true,,,,,,,false,1643367,home sweet gaume,agency,,,,,classified details,en;;
0,logged out,,,9731610,house,house,199000,for sale,7170,xl,installed,,,gas,327,2,403,,true,,true,true,,,,false,980800,deca immobilier,agency,,,,,classified details,en;;
0,logged out,,,9697107,house,house,199000,for sale,7190,xl,,,to be done up,,606,2,0,true,,,,true,,1,,false,2478093,immobilière de l’etoile,agency,,,,,classified details,en;;
0,logged out,,,9686167,house,house,199999,for sale,6030,xl,installed,,as new,fueloil,170,4,300,true,true,,true,true,,1,,false,3824045,immogroup belgique,agency,,,,,classified details,en;;
0,logged out,,,9733167,house,house,200000,for sale,2500,xl,,1976,to be done up,,409,3,151,true,,,true,,,1,,false,3783567,guy van den brande &amp; laurence verhaert,notary,,,,,classified details,en;
"0,logged out,,,9723862,house,house,200000,for sale,2840,xl,,1932,,,312,3,501,true,,,,,,,,false,92343,""tobback, wellekens &amp";" rooms"",notary,,,,,classified details,en";
0,logged out,,,9690653,house,house,200000,for sale,4100,xl,not installed,,,gas,437,3,205,true,true,122,true,,,1,,false,1587457,dor &amp; bleus immobilier,agency,,,,,classified details,en;
0,logged out,,,9704869,house,house,200000,for sale,7090,xl,installed,,good,gas,273,2,110,true,true,48,true,true,,,,false,3853965,we invest haute senne,agency,,,,,classified details,en;;
0,logged out,,,9734737,house,house,206000,for sale,9940,xl,,1935,to renovate,,1596,3,640,,true,,,,,,,false,461564,vastgoedkantoor de vos,agency,,,,,classified details,en;;
0,logged out,,,9778630,house,house,349000,for sale,2440,m,,1982,good,electric,523,4,1032,,true,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en;;
0,logged out,,,9778627,apartment,ground floor,249000,for sale,2260,m,,2005,,gas,143,2,,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778626,apartment,apartment,139000,for sale,1500,l,semi equipped,,good,gas,274,1,,,,,,,,,,false,3549800,macnash lembeek,agency,,,,,classified details,en;;
0,logged out,,,9778624,house,house,289000,for sale,7712,xl,installed,,as new,gas,273,5,642,true,true,340,true,,,3,5,false,568747,agence immobilière 056,agency,,,,,classified details,en;;
0,logged out,,,9778623,house,house,155000,for sale,7608,m,semi equipped,,to renovate,wood,,3,1950,,true,,,,,1,,false,3423219,exper immo srl,agency,,,,,classified details,en;;
0,logged out,,,9778622,house,farmhouse,335000,for sale,7850,xl,,1969,,fueloil,715,3,2034,,true,,,,,3,4,false,1671884,accenta,agency,,,,,classified details,en;;
0,logged out,,,9778621,house,villa,795000,for sale,1332,xl,not installed,1920,,fueloil,329,8,1500,,true,,true,true,,3,5,false,1611,trevi venturi,agency,,,,,classified details,en;;
0,logged out,,,9705373,house,house,209000,for sale,8450,xl,,,,electric,960,2,317,,,211,,,,,,false,3719766,m vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9652846,house,apartment block,209000,for sale,9280,xl,,,as new,,86,2,0,,,,true,,,,,false,36717,rosiers &amp; de ridder,agency,,,,,classified details,en;
0,logged out,,,9508994,house,house,210000,for sale,8830,xl,,2021,,,40,1,250,,,167,,,,,,false,2871710,bricx,agency,,,,,classified details,en;;
0,logged out,,,classified details,en;;
0,logged out,,,classified details,en;;
0,logged out,,,9748671,house,house,214500,for sale,8650,xl,installed,2020,good,,,3,413,,,,,,,,,false,3637154,immo trybou,agency,,,,,classified details,en;;
0,logged out,,,9625002,house,house,219000,for sale,1400,xl,usa semi equipped,,good,fueloil,249,3,210,true,true,30,true,,,,,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
0,logged out,,,9600393,house,house,219000,for sale,6230,xl,usa semi equipped,,good,fueloil,249,3,210,true,true,,true,,,,,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
0,logged out,,,9714290,house,house,199900,for sale,8840,xl,,,good,,528,3,314,,,,,,,1,,false,3855000,residentie vastgoed - torhout,agency,,,,,classified details,en;;
0,logged out,,,9748672,house,house,219500,for sale,8650,xl,installed,2020,good,,,3,357,,,,,,,,,false,3637154,immo trybou,agency,,,,,classified details,en;;
0,logged out,,,9543873,house,house,220000,for sale,7301,xl,usa installed,,,fueloil,523,2,3600,true,true,,true,,,2,6,false,968662,century 21 decroly – alaimo,agency,,,,,classified details,en;;
0,logged out,,,9754506,house,house,220000,for sale,9600,xl,,,,,449,2,170,,,,true,true,,1,,false,1548676,immo nobels,agency,,,,,classified details,en;;
0,logged out,,,9724041,house,house,220000,for sale,9900,m,,1930,,,305,5,88,,true,,,,,,,false,1202637,zakenkantoor roels,agency,,,,,classified details,en;;
0,logged out,,,9688736,house,house,225000,for sale,6230,xl,usa hyper equipped,,good,fueloil,300,3,156,true,true,70,true,,,1,,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
"0,logged out,,,9737631,house,house,225000,for sale,8000,xl,,1962,,,264,4,110,true,true,,,,,,,false,92096,""maertens, bernard"",notary,,,,,classified details,en";;
0,logged out,,,classified details,en;;
0,logged out,,,9564123,house,house,230000,for sale,6230,xl,usa semi equipped,,good,gas,349,4,573,true,true,450,true,true,,,,false,2875955,century 21 iris-concept,agency,,,,,classified details,en;;
0,logged out,,,9677166,house,house,232000,for sale,1831,xl,,1875,,,422,3,650,true,true,,,,,,,false,2646076,akt notarissen,notary,,,,,classified details,en;;
0,logged out,,,9262000,house,mixed use building,235000,for sale,1500,xl,,2021,,,,1,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9641516,house,town house,235000,for sale,6040,xl,installed,,as new,,228,3,240,,,150,true,,,1,2,false,2713049,le deal immobilier,agency,,,,,classified details,en;;
0,logged out,,,9745159,house,house,235000,for sale,7160,xl,,,good,fueloil,416,2,204,true,true,125,,,,1,3,false,3853951,we invest centre hainaut,agency,,,,,classified details,en;;
0,logged out,,,9369752,house,mixed use building,238000,for sale,1500,xl,,2022,,,,2,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9590933,house,house,238000,for sale,9400,xl,,,to renovate,,978,3,620,,,,,,,,,false,483092,immo marc bvba,agency,,,,,classified details,en;;
0,logged out,,,9590932,house,house,238000,for sale,9400,xl,,,to renovate,,978,3,620,,,,,,,,,false,483092,immo marc bvba,agency,,,,,classified details,en;;
0,logged out,,,9754530,house,house,239000,for sale,8840,xl,,1951,to be done up,,620,3,1048,,true,,,,,1,,false,3855000,residentie vastgoed - torhout,agency,,,,,classified details,en;;
"0,logged out,,,9724372,house,villa,245000,for sale,2230,xl,,1933,,,473,4,1052,true,true,,,true,,1,,false,231320,""michiels, stroeykens &amp";" pelgrims"",notary,,,,,classified details,en";
0,logged out,,,9658322,house,house,245000,for sale,8000,xl,,1951,,,443,4,225,true,true,,true,,,1,,false,2761817,bossuyt &amp; lecluyse notarisvennootschap bvba,notary,,,,,classified details,en;
0,logged out,,,9689624,house,house,249000,for sale,1357,xl,,1960,good,gas,360,4,294,,,,true,,,,2,false,3854128,,private,,,,,classified details,en;;
0,logged out,,,9730092,house,house,249000,for sale,8870,xl,,,just renovated,gas,467,4,213,,true,,true,,,1,,false,2871710,bricx,agency,,,,,classified details,en;;
0,logged out,,,9491169,house,house,249000,for sale,8870,xl,,1949,as new,,220,3,204,,true,,,true,,,,false,3754904,d-house vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9739432,house,exceptional property,2750000,for sale,1050,xl,hyper equipped,1874,as new,gas,203,6,690,true,true,500,true,true,,2,2,false,2938005,james realty,agency,,,,,classified details,en;;
0,logged out,,,9778658,apartment,apartment,295000,for sale,1050,l,,1910,good,gas,,1,,,true,,,,,,,false,1744,immobilière schmidt,agency,,,,,classified details,en;;
0,logged out,,,9532189,house,apartment block,219000,for sale,4032,l,,,to renovate,fueloil,209,3,120,,true,,,true,,,,false,1815,era blavier,agency,,,,,classified details,en;;
0,logged out,,,9778549,apartment group,apartment group,283678 - 412741,for sale,2870,xl,,,,,,,,,,,,,,,,false,2406584,era wonen,real_estate_agency,,,,,classified details,en;;
0,logged out,,,9778637,house,house,304900,for sale,2430,m,,2019,good,gas,,3,219,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778630,house,house,349000,for sale,2440,m,,1982,good,electric,523,4,1032,,true,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en;;
0,logged out,,,9778627,apartment,ground floor,249000,for sale,2260,m,,2005,,gas,143,2,,,,,,,,,,false,1332140,era innoa,agency,,,,,classified details,en;;
0,logged out,,,9727444,house,house,249950,for sale,9660,xl,,,,gas,368,5,664,,,,true,,,1,,false,2368,cornelis &amp; partners bvba,agency,,,,,classified details,en;
0,logged out,,,9658053,house,house,250000,for sale,3380,xl,installed,1974,,fueloil,547,3,797,true,true,,true,true,,,,false,2961961,smets &amp; denruyter bvba,notary,,,,,classified details,en;
0,logged out,,,9641739,house,house,250000,for sale,7320,xl,installed,1938,good,gas,262,5,510,true,,,true,true,,1,3,false,968662,century 21 decroly – alaimo,agency,,,,,classified details,en;;
0,logged out,,,9640960,house,house,250000,for sale,7904,xl,installed,,,fueloil,360,3,813,,,,,true,,,,false,3134494,yelo immo,agency,,,,,classified details,en;;
0,logged out,,,9634036,house,mixed use building,250000,for sale,8800,xl,,,just renovated,,176,4,180,,,,,,,,,false,2547553,albert vastgoed,agency,,,,,classified details,en;;
0,logged out,,,9178670,house,house,250000,for sale,8800,xl,,,just renovated,,176,4,180,,,,,,,,,false,2547553,albert vastgoed,agency,,,,,classified details,en;;
"0,logged out,,,9737591,house,house,250000,for sale,9160,xl,,1965,,,1400,2,764,,,,,,,1,,false,91654,""de brabander, pierre"",notary,,,,,classified details,en";;
0,logged out,,,9743779,house,farmhouse,252000,for sale,2330,xl,,1924,,,1460,3,12348,true,true,,,,,1,,false,618287,notaris marie-ghislaine brosens,notary,,,,,classified details,en;;
0,logged out,,,9370401,house,mixed use building,253000,for sale,1500,xl,,2022,,,,2,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9560361,house,house,259000,for sale,8610,xl,installed,1935,good,,401,4,361,,,,,,,1,,false,834769,vastgoed sinnaeve,agency,,,,,classified details,en;;
"0,logged out,,,9709942,house,mansion,260000,for sale,2060,xl,,1929,,,371,2,97,,true,,,,,1,,false,91581,""celis, celis &amp";" liesse"",notary,,,,,classified details,en";
0,logged out,,,9699517,house,house,265000,for sale,2570,xl,,1967,to be done up,,442,3,620,,,,true,,,1,,false,71019,notaris annemie coussement,notary,,,,,classified details,en;;
0,logged out,,,9609858,house,mansion,269000,for sale,7100,xl,installed,,good,gas,420,3,233,true,true,50,true,true,,1,,false,2762460,immo chrono,agency,,,,,classified details,en;;
0,logged out,,,9261481,house,mixed use building,271500,for sale,1500,xl,,2021,,,,2,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9486551,house,mixed use building,278000,for sale,1500,xl,,2022,,,,2,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9739832,house,house,279000,for sale,8000,xl,,,good,,,2,161,,,,,,,,,false,1654345,comfortimmo,agency,,,,,classified details,en;;
0,logged out,,,9744430,house,house,279000,for sale,8650,xl,installed,,as new,gas,233,2,295,,,,true,,,,2,false,2294235,diksimmo,agency,,,,,classified details,en;;
0,logged out,,,9546664,house,house,279000,for sale,9700,xl,,,to renovate,,521,4,380,,true,,,true,,1,,false,2700325,vastgoed lietaer,agency,,,,,classified details,en;;
0,logged out,,,9660925,house,house,279500,for sale,9800,xl,,1937,,,172,3,200,,,,true,,,,2,false,696853,immo roba,agency,,,,,classified details,en;;
0,logged out,,,9681302,house,house,280000,for sale,8200,xl,installed,1966,,gas,656,3,603,true,,,,true,,1,,false,91734,notaris dirk hendrickx,notary,,,,,classified details,en;;
0,logged out,,,9714205,house,house,280000,for sale,8600,xl,,1931,,,488,3,273,,true,,,,,1,,false,3855001,residentie vastgoed - nieuwpoort,agency,,,,,classified details,en;;
0,logged out,,,9369750,house,mixed use building,280443,for sale,1500,xl,,2022,,,,2,0,,,,,,,,,false,3660038,berth immo,agency,,,,,classified details,en;;
0,logged out,,,9677812,house,house,285000,for sale,2970,xl,installed,1956,,,812,3,380,,true,,,,,1,,false,92219,notaris poelemans - schilde,notary,,,,,classified details,en;;
